"Probe_IDs"	"Symbols"	"Entrez_IDs"	"CHR"	"Ensembl_IDs"	"Start.Pos"	"End.Pos"
"8369"	"ILMN_2057981"	"ZC2HC1A"	"51101"	"8"	"ENSG00000104427"	"78666089"	"78719765"
"8370"	"ILMN_2058251"	"VIM"	"7431"	"10"	"ENSG00000026025"	"17228241"	"17237593"
"8371"	"ILMN_2058337"	"ROCK2"	"9475"	"2"	"ENSG00000134318"	"11179759"	"11348330"
"8372"	"ILMN_2058512"	"PSMA2"	"5683"	"7"	"ENSG00000106588"	"42916861"	"42932185"
"8373"	"ILMN_2058782"	"IFI27"	"3429"	"CHR_HSCHR14_7_CTG1"	"ENSG00000275214"	"94104836"	"94116698"
"8374"	"ILMN_2058795"	"CPQ"	"10404"	"8"	"ENSG00000104324"	"96645242"	"97149654"
"8375"	"ILMN_2058975"	"UFL1"	"23376"	"6"	"ENSG00000014123"	"96521595"	"96555276"
"8376"	"ILMN_2059173"	"SLC35E1"	"79939"	"19"	"ENSG00000127526"	"16549831"	"16572415"
"8377"	"ILMN_2059211"	"TMEM94"	"9772"	"17"	"ENSG00000177728"	"75441159"	"75500452"
"8378"	"ILMN_2059294"	"RTCA"	"8634"	"1"	"ENSG00000137996"	"100266207"	"100292769"
"8379"	"ILMN_2059452"	"SLC12A2"	"6558"	"5"	"ENSG00000064651"	"128083766"	"128189677"
"8380"	"ILMN_2059505"	"ARPP19"	"10776"	"15"	"ENSG00000128989"	"52547045"	"52569883"
"8381"	"ILMN_2059535"	"PPM1F"	"9647"	"22"	"ENSG00000100034"	"21919425"	"21952848"
"8382"	"ILMN_2059549"	"SYK"	"6850"	"9"	"ENSG00000165025"	"90801787"	"90898549"
"8383"	"ILMN_2059689"	"TMEM54"	"113452"	"1"	"ENSG00000121900"	"32894594"	"32901438"
"8384"	"ILMN_2059797"	"HSF4"	"3299"	"16"	"ENSG00000102878"	"67164681"	"67169945"
"8385"	"ILMN_2059844"	"ANKRD44"	"91526"	"2"	"ENSG00000065413"	"196967017"	"197311173"
"8386"	"ILMN_2059886"	"TTC38"	"55020"	"22"	"ENSG00000075234"	"46267961"	"46294008"
"8387"	"ILMN_2060115"	"SORL1"	"6653"	"11"	"ENSG00000137642"	"121452314"	"121633763"
"8388"	"ILMN_2060413"	"CD24"	"100133941"	"6"	"ENSG00000272398"	"106969831"	"106975627"
"8389"	"ILMN_2060652"	"BET1L"	"51272"	"11"	"ENSG00000177951"	"167784"	"207428"
"8390"	"ILMN_2060891"	"PPP4R2"	"151987"	"3"	"ENSG00000163605"	"72996803"	"73069198"
"8391"	"ILMN_2061043"	"CD48"	"962"	"1"	"ENSG00000117091"	"160678746"	"160711831"
"8392"	"ILMN_2061185"	"SH2B1"	"25970"	"16"	"ENSG00000178188"	"28846600"	"28874212"
"8393"	"ILMN_2061310"	"ZNF280C"	"55609"	"X"	"ENSG00000056277"	"130202707"	"130268899"
"8394"	"ILMN_2061318"	"TAF13"	"6884"	"1"	"ENSG00000197780"	"109062486"	"109076003"
"8395"	"ILMN_2061405"	"NUP54"	"53371"	"4"	"ENSG00000138750"	"76114659"	"76148444"
"8396"	"ILMN_2061435"	"MEG3"	NA	"14"	"ENSG00000214548"	"100779410"	"100861031"
"8397"	"ILMN_2061446"	"NCEH1"	"57552"	"3"	"ENSG00000144959"	"172630249"	"172711218"
"8398"	"ILMN_2061452"	"ORC2"	"4999"	"2"	"ENSG00000115942"	"200908977"	"200963680"
"8399"	"ILMN_2061732"	"YRDC"	"79693"	"1"	"ENSG00000196449"	"37802945"	"37808208"
"8400"	"ILMN_2061950"	"RABGAP1"	"2844"	"9"	"ENSG00000011454"	"122940833"	"123104866"
"8401"	"ILMN_2062001"	"HOOK3"	"84376"	"8"	"ENSG00000168172"	"42896946"	"43030535"
"8402"	"ILMN_2062112"	"ZC3H15"	"55854"	"2"	"ENSG00000065548"	"186486253"	"186509361"
"8403"	"ILMN_2062370"	"NOL8"	"55035"	"9"	"ENSG00000198000"	"92297358"	"92325636"
"8404"	"ILMN_2062468"	"IGFBP7"	"3490"	"4"	"ENSG00000163453"	"57030773"	"57110385"
"8405"	"ILMN_2062524"	"RBBP4"	"5928"	"1"	"ENSG00000162521"	"32651142"	"32686211"
"8406"	"ILMN_2062687"	"FARP2"	"9855"	"2"	"ENSG00000006607"	"241356285"	"241494841"
"8407"	"ILMN_2062701"	"GAS1"	"2619"	"9"	"ENSG00000180447"	"86944362"	"86947506"
"8408"	"ILMN_2063168"	"MALL"	"7851"	"2"	"ENSG00000144063"	"110083870"	"110116022"
"8409"	"ILMN_2063500"	"IFT52"	"51098"	"20"	"ENSG00000101052"	"43590937"	"43647299"
"8410"	"ILMN_2063586"	"CLIC4"	"25932"	"1"	"ENSG00000169504"	"24745382"	"24844321"
"8411"	"ILMN_2063925"	"CTNNBL1"	"56259"	"20"	"ENSG00000132792"	"37693955"	"37872129"
"8412"	"ILMN_2064150"	"PRRG2"	"5639"	"19"	"ENSG00000126460"	"49580646"	"49591004"
"8413"	"ILMN_2064606"	"TBC1D2B"	"23102"	"15"	"ENSG00000167202"	"77984036"	"78077724"
"8414"	"ILMN_2064655"	"EOLA1"	"91966"	"X"	"ENSG00000197620"	"149540355"	"149550510"
"8415"	"ILMN_2064694"	"STIM1"	"6786"	"11"	"ENSG00000167323"	"3854527"	"4093210"
"8416"	"ILMN_2064725"	"METTL7B"	"196410"	"12"	"ENSG00000170439"	"55681678"	"55684611"
"8417"	"ILMN_2064898"	"COA3"	"28958"	"17"	"ENSG00000183978"	"42795147"	"42798704"
"8418"	"ILMN_2064917"	"AGGF1"	"55109"	"5"	"ENSG00000164252"	"77029251"	"77065234"
"8419"	"ILMN_2065022"	"ARHGAP44"	"9912"	"17"	"ENSG00000006740"	"12789498"	"12991643"
"8420"	"ILMN_2065299"	"EDEM3"	"80267"	"1"	"ENSG00000116406"	"184690237"	"184754907"
"8421"	"ILMN_2065606"	"TOMM40L"	"84134"	"1"	"ENSG00000158882"	"161225939"	"161230746"
"8422"	"ILMN_2065690"	"GRAMD2B"	"65983"	"5"	"ENSG00000155324"	"126360132"	"126496494"
"8423"	"ILMN_2065745"	"RAMP3"	"10268"	"7"	"ENSG00000122679"	"45157791"	"45186302"
"8424"	"ILMN_2065783"	"EXOC2"	"55770"	"6"	"ENSG00000112685"	"485154"	"693139"
"8425"	"ILMN_2066020"	"ELOC"	"6921"	"8"	"ENSG00000154582"	"73939169"	"73972287"
"8426"	"ILMN_2066066"	"HLA-DRB6"	NA	"6"	"ENSG00000229391"	"32552713"	"32560022"
"8427"	"ILMN_2066124"	"AFG3L2"	"10939"	"18"	"ENSG00000141385"	"12328944"	"12377227"
"8428"	"ILMN_2066151"	"TEK"	"7010"	"9"	"ENSG00000120156"	"27109141"	"27230174"
"8429"	"ILMN_2066348"	"HERPUD2"	"64224"	"7"	"ENSG00000122557"	"35632659"	"35695571"
"8430"	"ILMN_2066667"	"RRP8"	"23378"	"11"	"ENSG00000132275"	"6595072"	"6603616"
"8431"	"ILMN_2066756"	"NCAPG2"	"54892"	"7"	"ENSG00000146918"	"158631169"	"158704804"
"8432"	"ILMN_2066849"	""	NA	"6"	"ENSG00000285446"	"116399395"	"116463696"
"8433"	"ILMN_2066858"	"TNFSF13B"	"10673"	"13"	"ENSG00000102524"	"108251240"	"108308484"
"8434"	"ILMN_2067032"	"TRAF3IP1"	"26146"	"2"	"ENSG00000204104"	"238320441"	"238400897"
"8435"	"ILMN_2067269"	"RECK"	"8434"	"9"	"ENSG00000122707"	"36036913"	"36124455"
"8436"	"ILMN_2067370"	"SNRPF"	"6636"	"12"	"ENSG00000139343"	"95858928"	"95903828"
"8437"	"ILMN_2067607"	"TMEM106B"	"54664"	"7"	"ENSG00000106460"	"12211270"	"12243367"
"8438"	"ILMN_2067656"	"CCND2"	"894"	"12"	"ENSG00000118971"	"4273762"	"4305353"
"8439"	"ILMN_2067709"	"TFB2M"	"64216"	"1"	"ENSG00000162851"	"246540561"	"246566261"
"8440"	"ILMN_2067852"	"SLC30A1"	"7779"	"1"	"ENSG00000170385"	"211571568"	"211579161"
"8441"	"ILMN_2067980"	"NKAP"	"79576"	"X"	"ENSG00000101882"	"119920672"	"119943751"
"8442"	"ILMN_2068104"	"TFPI2"	"7980"	"7"	"ENSG00000105825"	"93885396"	"93890753"
"8443"	"ILMN_2068435"	""	NA	"19"	"ENSG00000267179"	"11925075"	"11979290"
"8444"	"ILMN_2068747"	"OAT"	"4942"	"10"	"ENSG00000065154"	"124397303"	"124418976"
"8445"	"ILMN_2069267"	""	NA	"13"	"ENSG00000279231"	"18331933"	"18348596"
"8446"	"ILMN_2069446"	"SAFB2"	"9667"	"19"	"ENSG00000130254"	"5586999"	"5624046"
"8447"	"ILMN_2069593"	"SCAF11"	"9169"	"12"	"ENSG00000139218"	"45919131"	"45992120"
"8448"	"ILMN_2069632"	"GTSF1"	"121355"	"12"	"ENSG00000170627"	"54455950"	"54473602"
"8449"	"ILMN_2069915"	"MAGEA8"	"4107"	"X"	"ENSG00000156009"	"149881141"	"149885835"
"8450"	"ILMN_2069945"	"SNRNP27"	"11017"	"2"	"ENSG00000124380"	"69893956"	"69905575"
"8451"	"ILMN_2070043"	"PPM1K"	"152926"	"4"	"ENSG00000163644"	"88257620"	"88284769"
"8452"	"ILMN_2070052"	"NPIPB13"	"613037"	"16"	"ENSG00000198064"	"30222937"	"30254510"
"8453"	"ILMN_2070072"	"RPS7"	"6201"	"2"	"ENSG00000171863"	"3575260"	"3580920"
"8454"	"ILMN_2070210"	"OBI1"	"79596"	"13"	"ENSG00000152193"	"78614289"	"78659155"
"8455"	"ILMN_2070300"	"LSM2"	"57819"	"CHR_HSCHR6_MHC_MCF_CTG1"	"ENSG00000225998"	"31873692"	"31883281"
"8456"	"ILMN_2070355"	"SDHAF1"	"644096"	"19"	"ENSG00000205138"	"35995199"	"35996315"
"8457"	"ILMN_2070792"	"ACSM5"	"54988"	"16"	"ENSG00000183549"	"20409534"	"20441336"
"8458"	"ILMN_2070815"	"MPDU1"	"9526"	"17"	"ENSG00000129255"	"7583529"	"7592789"
"8459"	"ILMN_2070896"	"BMPR2"	"659"	"2"	"ENSG00000204217"	"202376327"	"202567751"
"8460"	"ILMN_2071446"	"PI15"	"51050"	"8"	"ENSG00000137558"	"74824534"	"74855029"
"8461"	"ILMN_2071641"	"KCNK1"	"3775"	"1"	"ENSG00000135750"	"233614106"	"233672514"
"8462"	"ILMN_2071682"	"INSYN2A"	"642938"	"10"	"ENSG00000188916"	"127135426"	"127196591"
"8463"	"ILMN_2071809"	"MGP"	"4256"	"12"	"ENSG00000111341"	"14880864"	"14885857"
"8464"	"ILMN_2071937"	"ATP6V0E1"	"8992"	"5"	"ENSG00000113732"	"172983771"	"173035445"
"8465"	"ILMN_2072091"	"HNRNPUL2"	"221092"	"11"	"ENSG00000214753"	"62712630"	"62727457"
"8466"	"ILMN_2072140"	"BTF3L4"	"91408"	"1"	"ENSG00000134717"	"52056199"	"52090716"
"8467"	"ILMN_2072178"	"ECHDC3"	"79746"	"10"	"ENSG00000134463"	"11742366"	"11764070"
"8468"	"ILMN_2072296"	"CKS2"	"1164"	"9"	"ENSG00000123975"	"89311195"	"89316703"
"8469"	"ILMN_2072357"	"IRF6"	"3664"	"1"	"ENSG00000117595"	"209785617"	"209806175"
"8470"	"ILMN_2072541"	"RAB11FIP2"	"22841"	"10"	"ENSG00000107560"	"118004916"	"118046941"
"8471"	"ILMN_2072568"	"CLDN8"	"9073"	"21"	"ENSG00000156284"	"30214006"	"30216097"
"8472"	"ILMN_2072598"	""	NA	"7"	"ENSG00000279072"	"56809214"	"56848800"
"8473"	"ILMN_2072603"	"MRPL14"	"64928"	"6"	"ENSG00000180992"	"44113451"	"44127452"
"8474"	"ILMN_2072622"	"ERVMER34-1"	"100288413"	"4"	"ENSG00000226887"	"52722618"	"52751586"
"8475"	"ILMN_2072973"	"TOP3A"	"7156"	"17"	"ENSG00000177302"	"18271428"	"18315007"
"8476"	"ILMN_2073012"	"TMEM203"	"94107"	"9"	"ENSG00000187713"	"137204082"	"137205648"
"8477"	"ILMN_2073235"	"FTH1P12"	NA	"9"	"ENSG00000213362"	"15527133"	"15527683"
"8478"	"ILMN_2073289"	"MTSS1"	"9788"	"8"	"ENSG00000170873"	"124550790"	"124728429"
"8479"	"ILMN_2073307"	"IL10"	"3586"	"1"	"ENSG00000136634"	"206767602"	"206774541"
"8480"	"ILMN_2073592"	"CAND2"	"23066"	"3"	"ENSG00000144712"	"12796472"	"12871916"
"8481"	"ILMN_2073604"	"EBP"	"10682"	"X"	"ENSG00000147155"	"48521799"	"48528716"
"8482"	"ILMN_2073732"	"CBLL1"	"79872"	"7"	"ENSG00000105879"	"107743949"	"107761667"
"8483"	"ILMN_2073758"	"MMP12"	"4321"	"11"	"ENSG00000262406"	"102862736"	"102874982"
"8484"	"ILMN_2074044"	"PLS1"	"5357"	"3"	"ENSG00000120756"	"142596393"	"142713664"
"8485"	"ILMN_2074258"	"BARD1"	"580"	"2"	"ENSG00000138376"	"214725646"	"214809683"
"8486"	"ILMN_2074477"	"GPR4"	"2828"	"19"	"ENSG00000177464"	"45589764"	"45602212"
"8487"	"ILMN_2074860"	""	NA	"17"	"ENSG00000270240"	"35868967"	"35885863"
"8488"	"ILMN_2074894"	"TREML5P"	NA	"6"	"ENSG00000225690"	"41247369"	"41249649"
"8489"	"ILMN_2075051"	"PGS1"	"9489"	"17"	"ENSG00000087157"	"78378649"	"78425114"
"8490"	"ILMN_2075067"	"DIO3"	"1735"	"14"	"ENSG00000197406"	"101561351"	"101563452"
"8491"	"ILMN_2075189"	"SLC35F2"	"54733"	"11"	"ENSG00000110660"	"107790991"	"107928293"
"8492"	"ILMN_2075292"	"MAGEA9B"	"728269"	"X"	"ENSG00000267978"	"149581653"	"149587453"
"8493"	"ILMN_2075334"	"H4C3"	"8364"	"6"	"ENSG00000197061"	"26103933"	"26104337"
"8494"	"ILMN_2075436"	"PDIA3P1"	NA	"1"	"ENSG00000180867"	"147172744"	"147179622"
"8495"	"ILMN_2075507"	"MAN1A2"	"10905"	"1"	"ENSG00000198162"	"117367449"	"117528872"
"8496"	"ILMN_2075757"	"LRIG3"	"121227"	"12"	"ENSG00000139263"	"58872149"	"58920522"
"8497"	"ILMN_2075794"	"NLRP8"	"126205"	"19"	"ENSG00000179709"	"55947832"	"55988629"
"8498"	"ILMN_2075800"	"PTK6"	"5753"	"20"	"ENSG00000101213"	"63528001"	"63537376"
"8499"	"ILMN_2075818"	"ZNF598"	"90850"	"16"	"ENSG00000167962"	"1997654"	"2009821"
"8500"	"ILMN_2075847"	"RPL41"	"6171"	"12"	"ENSG00000229117"	"56116590"	"56117967"
"8501"	"ILMN_2075892"	"LRP5"	"4041"	"11"	"ENSG00000162337"	"68312591"	"68449275"
"8502"	"ILMN_2075927"	"STK40"	"83931"	"1"	"ENSG00000196182"	"36339624"	"36385924"
"8503"	"ILMN_2076250"	"GPBP1L1"	"60313"	"1"	"ENSG00000159592"	"45627304"	"45688113"
"8504"	"ILMN_2076429"	"GALNTL6"	"442117"	"4"	"ENSG00000174473"	"171812254"	"173041559"
"8505"	"ILMN_2076640"	"KHDRBS1"	"10657"	"1"	"ENSG00000121774"	"32013868"	"32060850"
"8506"	"ILMN_2076658"	"MRPL1"	"65008"	"4"	"ENSG00000169288"	"77862830"	"77952785"
"8507"	"ILMN_2076940"	"MEAF6"	"64769"	"1"	"ENSG00000163875"	"37492575"	"37514774"
"8508"	"ILMN_2077130"	"MSH3"	"4437"	"5"	"ENSG00000113318"	"80654652"	"80876815"
"8509"	"ILMN_2077504"	"LTN1"	"26046"	"21"	"ENSG00000198862"	"28928144"	"28992956"
"8510"	"ILMN_2077550"	"RACGAP1"	"29127"	"12"	"ENSG00000161800"	"49976923"	"50033136"
"8511"	"ILMN_2077623"	"RRAS2"	"22800"	"11"	"ENSG00000133818"	"14277922"	"14364506"
"8512"	"ILMN_2077680"	"CLDND2"	"125875"	"19"	"ENSG00000160318"	"51367098"	"51369003"
"8513"	"ILMN_2077733"	"NAA25"	"80018"	"12"	"ENSG00000111300"	"112026689"	"112108796"
"8514"	"ILMN_2077758"	"CTDSPL2"	"51496"	"15"	"ENSG00000137770"	"44427622"	"44529038"
"8515"	"ILMN_2077886"	"C1orf109"	"54955"	"1"	"ENSG00000116922"	"37681570"	"37692249"
"8516"	"ILMN_2077905"	"PTGFRN"	"5738"	"1"	"ENSG00000134247"	"116909916"	"116990353"
"8517"	"ILMN_2078141"	"ZNF587"	"84914"	"19"	"ENSG00000198466"	"57849859"	"57865117"
"8518"	"ILMN_2078226"	"MAGEH1"	"28986"	"X"	"ENSG00000187601"	"55452127"	"55453566"
"8519"	"ILMN_2078264"	"C3orf38"	"285237"	"3"	"ENSG00000179021"	"88149959"	"88168729"
"8520"	"ILMN_2078334"	"CNOT10"	"25904"	"3"	"ENSG00000182973"	"32685145"	"32773875"
"8521"	"ILMN_2078389"	"SLC4A2"	"6522"	"7"	"ENSG00000164889"	"151057210"	"151076526"
"8522"	"ILMN_2078547"	"FMC1"	"154791"	"7"	"ENSG00000164898"	"139339457"	"139346328"
"8523"	"ILMN_2078599"	"ACP5"	"54"	"19"	"ENSG00000102575"	"11574660"	"11579008"
"8524"	"ILMN_2078697"	"ALPK1"	"80216"	"4"	"ENSG00000073331"	"112285509"	"112442621"
"8525"	"ILMN_2078724"	"COA8"	"84334"	"14"	"ENSG00000256053"	"103562962"	"103607523"
"8526"	"ILMN_2079004"	"MDH2"	"4191"	"7"	"ENSG00000146701"	"76048051"	"76067508"
"8527"	"ILMN_2079098"	"INIP"	"58493"	"9"	"ENSG00000148153"	"112683926"	"112718149"
"8528"	"ILMN_2079285"	"ATP5MG"	"10632"	"11"	"ENSG00000167283"	"118401606"	"118431496"
"8529"	"ILMN_2079655"	"KLRB1"	"3820"	"12"	"ENSG00000111796"	"9594551"	"9607916"
"8530"	"ILMN_2079786"	"NUAK1"	"9891"	"12"	"ENSG00000074590"	"106063340"	"106140033"
"8531"	"ILMN_2079803"	"LSM14A"	"26065"	"CHR_HSCHR19_1_CTG3_1"	"ENSG00000262860"	"34172447"	"34229322"
"8532"	"ILMN_2079991"	"ERVW-1"	"30816"	"7"	"ENSG00000242950"	"92468380"	"92477986"
"8533"	"ILMN_2080080"	"MAP7D2"	"256714"	"X"	"ENSG00000184368"	"20006713"	"20116907"
"8534"	"ILMN_2080158"	""	NA	"7"	"ENSG00000237821"	"133169416"	"133170514"
"8535"	"ILMN_2080611"	"PDSS1"	"23590"	"10"	"ENSG00000148459"	"26697701"	"26746798"
"8536"	"ILMN_2080637"	"ZBTB44"	"29068"	"11"	"ENSG00000196323"	"130226677"	"130314917"
"8537"	"ILMN_2080751"	"ADNP2"	"22850"	"18"	"ENSG00000101544"	"80109262"	"80147523"
"8538"	"ILMN_2081087"	"HSPA12A"	"259217"	"10"	"ENSG00000165868"	"116671192"	"116850251"
"8539"	"ILMN_2081210"	"RAB12"	"201475"	"18"	"ENSG00000206418"	"8609437"	"8639382"
"8540"	"ILMN_2081335"	"COA1"	"55744"	"7"	"ENSG00000106603"	"43608456"	"43729717"
"8541"	"ILMN_2081398"	"KIF3B"	"9371"	"20"	"ENSG00000101350"	"32277651"	"32335011"
"8542"	"ILMN_2081645"	"RSPO2"	"340419"	"8"	"ENSG00000147655"	"107899316"	"108083642"
"8543"	"ILMN_2081673"	"INSL6"	"11172"	"9"	"ENSG00000120210"	"5123880"	"5185647"
"8544"	"ILMN_2081682"	"SMAP2"	"64744"	"1"	"ENSG00000084070"	"40344850"	"40423326"
"8545"	"ILMN_2081883"	"IQCK"	"124152"	"16"	"ENSG00000174628"	"19716456"	"19858467"
"8546"	"ILMN_2081988"	"LANCL1"	"10314"	"2"	"ENSG00000115365"	"210431249"	"210477652"
"8547"	"ILMN_2082130"	"CZIB"	"54987"	"1"	"ENSG00000162384"	"53214099"	"53220634"
"8548"	"ILMN_2082209"	"TOX2"	"84969"	"20"	"ENSG00000124191"	"43914852"	"44069616"
"8549"	"ILMN_2082244"	"FOXK1"	"221937"	"7"	"ENSG00000164916"	"4682295"	"4771442"
"8550"	"ILMN_2082314"	"TOM1"	"10043"	"22"	"ENSG00000100284"	"35299275"	"35347992"
"8551"	"ILMN_2082324"	"SLC36A4"	"120103"	"11"	"ENSG00000180773"	"93144174"	"93197991"
"8552"	"ILMN_2082489"	"PRMT7"	"54496"	"16"	"ENSG00000132600"	"68310974"	"68358563"
"8553"	"ILMN_2082585"	"SNAI2"	"6591"	"8"	"ENSG00000019549"	"48917598"	"48921740"
"8554"	"ILMN_2082810"	"BRD7"	"29117"	"16"	"ENSG00000166164"	"50313487"	"50368934"
"8555"	"ILMN_2082893"	"DUXAP9"	NA	"14"	"ENSG00000225210"	"19062316"	"19131167"
"8556"	"ILMN_2083243"	"MNAT1"	"4331"	"14"	"ENSG00000020426"	"60734742"	"60969965"
"8557"	"ILMN_2083334"	"DTX2P1-UPK3BP1-PMS2P11"	NA	"7"	"ENSG00000265479"	"76959835"	"77043775"
"8558"	"ILMN_2083469"	"IRS2"	"8660"	"13"	"ENSG00000185950"	"109752695"	"109786583"
"8559"	"ILMN_2083559"	"AP5Z1"	"9907"	"7"	"ENSG00000242802"	"4775615"	"4794397"
"8560"	"ILMN_2083567"	"PHLPP2"	"23035"	"16"	"ENSG00000040199"	"71637835"	"71724701"
"8561"	"ILMN_2083578"	"CGB7"	"94027"	"19"	"ENSG00000196337"	"49054275"	"49058860"
"8562"	"ILMN_2083588"	"TTC32"	"130502"	"2"	"ENSG00000183891"	"19896631"	"19901983"
"8563"	"ILMN_2083833"	"CNOT6L"	"246175"	"4"	"ENSG00000138767"	"77713387"	"77819615"
"8564"	"ILMN_2084059"	"SLC12A4"	"6560"	"16"	"ENSG00000124067"	"67943474"	"67969601"
"8565"	"ILMN_2084073"	"UCN"	"7349"	"2"	"ENSG00000163794"	"27307400"	"27308445"
"8566"	"ILMN_2084353"	"M6PR"	"4074"	"12"	"ENSG00000003056"	"8940361"	"8949761"
"8567"	"ILMN_2084825"	"HBG2"	"3048"	"11"	"ENSG00000196565"	"5253188"	"5505605"
"8568"	"ILMN_2085236"	"SNX24"	"28966"	"5"	"ENSG00000064652"	"122843439"	"123029354"
"8569"	"ILMN_2085659"	"OTOGL"	"283310"	"12"	"ENSG00000165899"	"80099537"	"80380879"
"8570"	"ILMN_2085722"	"ING2"	"3622"	"4"	"ENSG00000168556"	"183505058"	"183512429"
"8571"	"ILMN_2085760"	"ARPC1B"	"10095"	"7"	"ENSG00000130429"	"99374249"	"99394816"
"8572"	"ILMN_2085862"	"SLC15A3"	"51296"	"11"	"ENSG00000110446"	"60937084"	"60952530"
"8573"	"ILMN_2085922"	"GET1"	"7485"	"21"	"ENSG00000182093"	"39377698"	"39428528"
"8574"	"ILMN_2086064"	"SNRPC"	"6631"	"6"	"ENSG00000124562"	"34757505"	"34773857"
"8575"	"ILMN_2086077"	"JUNB"	"3726"	"19"	"ENSG00000171223"	"12791486"	"12793315"
"8576"	"ILMN_2086095"	"ID2"	"3398"	"2"	"ENSG00000115738"	"8678845"	"8684461"
"8577"	"ILMN_2086222"	"WDR11"	"55717"	"10"	"ENSG00000120008"	"120851305"	"120909524"
"8578"	"ILMN_2086238"	"SMYD4"	"114826"	"17"	"ENSG00000186532"	"1779485"	"1830634"
"8579"	"ILMN_2086417"	""	NA	"18"	"ENSG00000265257"	"9102736"	"9254346"
"8580"	"ILMN_2086470"	""	NA	"4"	"ENSG00000282278"	"53377839"	"54295272"
"8581"	"ILMN_2086890"	"ANGPT1"	"284"	"8"	"ENSG00000154188"	"107249482"	"107498055"
"8582"	"ILMN_2087080"	"RPL5"	"6125"	"1"	"ENSG00000122406"	"92832013"	"92841924"
"8583"	"ILMN_2087303"	"XKR8"	"55113"	"1"	"ENSG00000158156"	"27959973"	"27968093"
"8584"	"ILMN_2087528"	"CPSF3"	"51692"	"2"	"ENSG00000119203"	"9423651"	"9473101"
"8585"	"ILMN_2087575"	"ZC3H4"	"23211"	"19"	"ENSG00000130749"	"47064187"	"47113776"
"8586"	"ILMN_2087646"	"HLX"	"3142"	"1"	"ENSG00000136630"	"220879431"	"220885059"
"8587"	"ILMN_2087656"	"SLCO2B1"	"11309"	"11"	"ENSG00000137491"	"75100563"	"75206549"
"8588"	"ILMN_2087692"	"CYBRD1"	"79901"	"2"	"ENSG00000071967"	"171522247"	"171558129"
"8589"	"ILMN_2087702"	"MYH9"	"4627"	"22"	"ENSG00000100345"	"36281280"	"36387967"
"8590"	"ILMN_2087989"	"ZFAND1"	"79752"	"8"	"ENSG00000104231"	"81701334"	"81732903"
"8591"	"ILMN_2088124"	"TMEM154"	"201799"	"4"	"ENSG00000170006"	"152618628"	"152680012"
"8592"	"ILMN_2088172"	"POLR2B"	"5431"	"4"	"ENSG00000047315"	"56977722"	"57031158"
"8593"	"ILMN_2088410"	"PSMG2"	"56984"	"18"	"ENSG00000128789"	"12658043"	"12725740"
"8594"	"ILMN_2088437"	"CX3CR1"	"1524"	"3"	"ENSG00000168329"	"39263495"	"39281735"
"8595"	"ILMN_2088612"	"XPO4"	"64328"	"13"	"ENSG00000132953"	"20777329"	"20903048"
"8596"	"ILMN_2088825"	"ACAP2"	"23527"	"3"	"ENSG00000114331"	"195274745"	"195443044"
"8597"	"ILMN_2088847"	"OTUD5"	"55593"	"X"	"ENSG00000068308"	"48922028"	"48958386"
"8598"	"ILMN_2089073"	"ATP9A"	"10079"	"20"	"ENSG00000054793"	"51596514"	"51768390"
"8599"	"ILMN_2089167"	"RHOD"	"29984"	"11"	"ENSG00000173156"	"67056847"	"67072017"
"8600"	"ILMN_2089329"	"SPRY2"	"10253"	"13"	"ENSG00000136158"	"80335976"	"80341126"
"8601"	"ILMN_2089458"	"SASS6"	"163786"	"1"	"ENSG00000156876"	"100083563"	"100132955"
"8602"	"ILMN_2089752"	"ALKAL2"	"285016"	"2"	"ENSG00000189292"	"279558"	"288851"
"8603"	"ILMN_2089902"	"NUS1"	"116150"	"6"	"ENSG00000153989"	"117675469"	"117710727"
"8604"	"ILMN_2090040"	"TP73-AS1"	NA	"1"	"ENSG00000227372"	"3735511"	"3747373"
"8605"	"ILMN_2090059"	"ZFY"	"7544"	"Y"	"ENSG00000067646"	"2935281"	"2982506"
"8606"	"ILMN_2090105"	"TAGLN2"	"8407"	"1"	"ENSG00000158710"	"159918107"	"159925507"
"8607"	"ILMN_2090123"	"DHX29"	"54505"	"5"	"ENSG00000067248"	"55256055"	"55307694"
"8608"	"ILMN_2090351"	""	NA	"13"	"ENSG00000285764"	"63738111"	"63751083"
"8609"	"ILMN_2090397"	"ISG20L2"	"81875"	"1"	"ENSG00000143319"	"156721891"	"156728766"
"8610"	"ILMN_2090558"	"MMADHC"	"27249"	"2"	"ENSG00000168288"	"149569637"	"149587778"
"8611"	"ILMN_2090782"	""	NA	"16"	"ENSG00000284512"	"81022316"	"81096284"
"8612"	"ILMN_2090802"	"TMEM79"	"84283"	"1"	"ENSG00000163472"	"156282935"	"156293185"
"8613"	"ILMN_2091100"	"GNGT1"	"2792"	"7"	"ENSG00000127928"	"93591573"	"93911265"
"8614"	"ILMN_2091123"	"HLA-T"	NA	"6"	"ENSG00000231130"	"29896654"	"29897786"
"8615"	"ILMN_2091310"	"ANO1"	"55107"	"11"	"ENSG00000131620"	"70078302"	"70189528"
"8616"	"ILMN_2091347"	"IDH1"	"3417"	"2"	"ENSG00000138413"	"208236227"	"208266074"
"8617"	"ILMN_2091375"	"KRCC1"	"51315"	"2"	"ENSG00000172086"	"88027205"	"88064252"
